Time,InstanceType,Region,AZ,SPS,IF,OndemandPrice,SpotPrice,Savings
2024-01-11 13:00:00,m5.large,ap-south-1,aps1-az3,3,1.5,0.101,0.0528,47
2024-01-11 13:00:00,m5.large,ap-south-1,aps1-az1,3,1.5,0.101,0.0535,47
2024-01-11 13:00:00,m5.large,ap-south-1,aps1-az2,3,1.5,0.101,0.0509,49
2024-01-11 13:00:00,t3.medium,ap-south-1,aps1-az1,3,3.0,0.0448,0.0189,57
2024-01-11 13:00:00,t3.medium,ap-south-1,aps1-az3,3,3.0,0.0448,0.017,62
2024-01-11 13:00:00,t3.medium,ap-south-1,aps1-az2,3,3.0,0.0448,0.0177,60
2024-01-11 13:00:00,r5.large,ap-south-1,aps1-az3,3,2.5,0.13,0.0676,48
2024-01-11 13:00:00,r5.large,ap-south-1,aps1-az2,3,2.5,0.13,0.0675,48
2024-01-11 13:00:00,r5.large,ap-south-1,aps1-az1,3,2.5,0.13,0.0729,43
2024-01-11 13:00:00,c5.large,ap-south-1,aps1-az2,3,2.5,0.085,0.045,47
2024-01-11 13:00:00,c5.large,ap-south-1,aps1-az1,3,2.5,0.085,0.0403,52
2024-01-11 13:00:00,c5.large,ap-south-1,aps1-az3,3,2.5,0.085,0.0368,56
2024-01-11 13:00:00,c5.large,eu-north-1,eun1-az2,3,2.5,0.091,0.0413,54
2024-01-11 13:00:00,c5.large,eu-north-1,eun1-az3,3,2.5,0.091,0.0379,58
2024-01-11 13:00:00,c5.large,eu-north-1,eun1-az1,3,2.5,0.091,0.0382,58
2024-01-11 13:00:00,m5.large,eu-north-1,eun1-az1,3,2.0,0.102,0.0371,63
2024-01-11 13:00:00,m5.large,eu-north-1,eun1-az2,3,2.0,0.102,0.0381,62
2024-01-11 13:00:00,m5.large,eu-north-1,eun1-az3,3,2.0,0.102,0.0395,61
2024-01-11 13:00:00,t3.medium,eu-north-1,eun1-az2,3,3.0,0.0432,0.0189,56
2024-01-11 13:00:00,t3.medium,eu-north-1,eun1-az1,3,3.0,0.0432,0.0211,51
2024-01-11 13:00:00,t3.medium,eu-north-1,eun1-az3,3,3.0,0.0432,0.0209,51
2024-01-11 13:00:00,r5.large,eu-north-1,eun1-az1,3,3.0,0.134,0.0419,68
2024-01-11 13:00:00,r5.large,eu-north-1,eun1-az3,3,3.0,0.134,0.043,67
2024-01-11 13:00:00,r5.large,eu-north-1,eun1-az2,3,3.0,0.134,0.0348,74
2024-01-11 13:00:00,t3.medium,eu-west-3,euw3-az1,3,3.0,0.0472,0.0162,65
2024-01-11 13:00:00,t3.medium,eu-west-3,euw3-az3,3,3.0,0.0472,0.0171,63
2024-01-11 13:00:00,t3.medium,eu-west-3,euw3-az2,3,3.0,0.0472,0.0191,59
2024-01-11 13:00:00,c5.large,eu-west-3,euw3-az1,3,3.0,0.101,0.0407,59
2024-01-11 13:00:00,c5.large,eu-west-3,euw3-az2,3,3.0,0.101,0.04,60
2024-01-11 13:00:00,c5.large,eu-west-3,euw3-az3,3,3.0,0.101,0.0384,61
2024-01-11 13:00:00,m5.large,eu-west-3,euw3-az3,3,2.5,0.112,0.0368,67
2024-01-11 13:00:00,m5.large,eu-west-3,euw3-az2,3,2.5,0.112,0.0377,66
2024-01-11 13:00:00,m5.large,eu-west-3,euw3-az1,3,2.5,0.112,0.0387,65
2024-01-11 13:00:00,r5.large,eu-west-3,euw3-az1,3,3.0,0.148,0.0538,63
2024-01-11 13:00:00,r5.large,eu-west-3,euw3-az2,3,3.0,0.148,0.0506,65
2024-01-11 13:00:00,r5.large,eu-west-3,euw3-az3,3,3.0,0.148,0.0376,74
2024-01-11 13:00:00,r5.large,eu-west-2,euw2-az3,3,2.5,0.148,0.0722,51
2024-01-11 13:00:00,r5.large,eu-west-2,euw2-az2,3,2.5,0.148,0.053,64
2024-01-11 13:00:00,r5.large,eu-west-2,euw2-az1,3,2.5,0.148,0.0513,65
2024-01-11 13:00:00,t3.medium,eu-west-2,euw2-az1,3,3.0,0.0472,0.0182,61
2024-01-11 13:00:00,t3.medium,eu-west-2,euw2-az3,3,3.0,0.0472,0.0186,60
2024-01-11 13:00:00,t3.medium,eu-west-2,euw2-az2,3,3.0,0.0472,0.0169,64
2024-01-11 13:00:00,m5.large,eu-west-2,euw2-az3,3,2.0,0.111,0.0362,67
2024-01-11 13:00:00,m5.large,eu-west-2,euw2-az1,3,2.0,0.111,0.0412,62
2024-01-11 13:00:00,m5.large,eu-west-2,euw2-az2,3,2.0,0.111,0.0428,61
2024-01-11 13:00:00,c5.large,eu-west-2,euw2-az3,3,3.0,0.101,0.0498,50
2024-01-11 13:00:00,c5.large,eu-west-2,euw2-az2,3,3.0,0.101,0.0349,65
2024-01-11 13:00:00,c5.large,eu-west-2,euw2-az1,3,3.0,0.101,0.0507,49
2024-01-11 13:00:00,r5.large,eu-west-1,euw1-az1,3,3.0,0.141,0.0626,55
2024-01-11 13:00:00,r5.large,eu-west-1,euw1-az3,3,3.0,0.141,0.0582,58
2024-01-11 13:00:00,r5.large,eu-west-1,euw1-az2,3,3.0,0.141,0.0602,57
2024-01-11 13:00:00,t3.medium,eu-west-1,euw1-az3,3,3.0,0.0456,0.0191,58
2024-01-11 13:00:00,t3.medium,eu-west-1,euw1-az1,3,3.0,0.0456,0.0198,56
2024-01-11 13:00:00,t3.medium,eu-west-1,euw1-az2,3,3.0,0.0456,0.0198,56
2024-01-11 13:00:00,c5.large,eu-west-1,euw1-az2,3,3.0,0.096,0.0416,56
2024-01-11 13:00:00,c5.large,eu-west-1,euw1-az3,3,3.0,0.096,0.0401,58
2024-01-11 13:00:00,c5.large,eu-west-1,euw1-az1,3,3.0,0.096,0.0403,58
